340.36	0.00
340.73	4.00
341.11	-2.00
341.48	1.00
341.85	0.00
342.22	3.00
342.59	3.00
342.96	-2.00
343.34	0.00
343.71	5.00
344.08	1.00
344.45	1.00
344.82	-2.00
345.20	-6.00
345.57	0.00
345.94	-1.00
346.31	2.00
346.68	-4.00
347.05	1.00
347.42	-1.00
347.80	-5.00
348.17	-3.00
348.54	-5.00
348.91	-6.00
349.28	-4.00
349.65	20.00
350.02	23.00
350.40	24.00
350.77	16.00
351.14	19.00
351.51	14.00
351.88	17.00
352.25	11.00
352.62	13.00
352.99	25.00
353.37	19.00
353.74	24.00
354.11	24.00
354.48	17.00
354.85	20.00
355.22	16.00
355.59	17.00
355.96	14.00
356.33	19.00
356.70	23.00
357.07	15.00
357.44	21.00
357.82	27.00
358.19	29.00
358.56	26.00
358.93	20.00
359.30	26.00
359.67	23.00
360.04	20.00
360.41	21.00
360.78	26.00
361.15	23.00
361.52	27.00
361.89	24.00
362.26	30.00
362.63	25.00
363.00	22.00
363.37	33.00
363.74	33.00
364.11	30.00
364.48	28.00
364.85	41.00
365.22	30.00
365.59	34.00
365.96	38.00
366.33	33.00
366.70	44.00
367.07	40.00
367.44	37.00
367.81	36.00
368.18	43.00
368.55	38.00
368.92	52.00
369.29	46.00
369.66	50.00
370.03	52.00
370.40	43.00
370.77	52.00
371.14	49.00
371.51	55.00
371.88	55.00
372.25	53.00
372.62	57.00
372.99	55.00
373.36	44.00
373.73	55.00
374.10	61.00
374.47	58.00
374.84	67.00
375.21	65.00
375.58	71.00
375.95	67.00
376.32	72.00
376.69	71.00
377.05	68.00
377.42	77.00
377.79	74.00
378.16	73.00
378.53	88.00
378.90	82.00
379.27	77.00
379.64	87.00
380.01	91.00
380.38	89.00
380.75	85.00
381.11	97.00
381.48	90.00
381.85	97.00
382.22	98.00
382.59	107.00
382.96	97.00
383.33	106.00
383.70	116.00
384.06	119.00
384.43	122.00
384.80	118.00
385.17	123.00
385.54	131.00
385.91	139.00
386.28	131.00
386.64	132.00
387.01	137.00
387.38	139.00
387.75	137.00
388.12	149.00
388.49	138.00
388.85	144.00
389.22	152.00
389.59	144.00
389.96	160.00
390.33	165.00
390.70	149.00
391.06	169.00
391.43	170.00
391.80	170.00
392.17	171.00
392.54	170.00
392.90	174.00
393.27	178.00
393.64	183.00
394.01	169.00
394.38	176.00
394.74	177.00
395.11	192.00
395.48	185.00
395.85	197.00
396.21	192.00
396.58	191.00
396.95	209.00
397.32	210.00
397.69	220.00
398.05	209.00
398.42	212.00
398.79	215.00
399.16	223.00
399.52	231.00
399.89	226.00
400.26	238.00
400.62	251.00
400.99	235.00
401.36	225.00
401.73	248.00
402.09	270.00
402.46	261.00
402.83	265.00
403.20	285.00
403.56	286.00
403.93	275.00
404.30	279.00
404.66	287.00
405.03	298.00
405.40	285.00
405.76	276.00
406.13	300.00
406.50	290.00
406.86	306.00
407.23	300.00
407.60	328.00
407.97	304.00
408.33	311.00
408.70	304.00
409.07	325.00
409.43	349.00
409.80	326.00
410.17	342.00
410.53	331.00
410.90	338.00
411.26	352.00
411.63	335.00
412.00	325.00
412.36	343.00
412.73	356.00
413.10	355.00
413.46	358.00
413.83	356.00
414.20	375.00
414.56	371.00
414.93	347.00
415.29	369.00
415.66	381.00
416.03	378.00
416.39	391.00
416.76	390.00
417.12	400.00
417.49	399.00
417.86	421.00
418.22	395.00
418.59	438.00
418.95	403.00
419.32	430.00
419.68	440.00
420.05	459.00
420.42	432.00
420.78	469.00
421.15	480.00
421.51	477.00
421.88	468.00
422.24	482.00
422.61	524.00
422.97	523.00
423.34	536.00
423.71	534.00
424.07	547.00
424.44	546.00
424.80	579.00
425.17	566.00
425.53	551.00
425.90	544.00
426.26	598.00
426.63	564.00
426.99	575.00
427.36	604.00
427.72	643.00
428.09	643.00
428.45	679.00
428.82	607.00
429.18	595.00
429.55	638.00
429.91	634.00
430.28	617.00
430.64	663.00
431.01	694.00
431.37	654.00
431.74	680.00
432.10	673.00
432.47	700.00
432.83	682.00
433.19	694.00
433.56	732.00
433.92	668.00
434.29	675.00
434.65	723.00
435.02	719.00
435.38	745.00
435.75	679.00
436.11	721.00
436.47	694.00
436.84	692.00
437.20	742.00
437.57	759.00
437.93	778.00
438.30	731.00
438.66	757.00
439.02	757.00
439.39	759.00
439.75	780.00
440.12	795.00
440.48	756.00
440.84	765.00
441.21	835.00
441.57	822.00
441.94	832.00
442.30	847.00
442.66	834.00
443.03	864.00
443.39	896.00
443.75	958.00
444.12	904.00
444.48	1001.00
444.84	960.00
445.21	977.00
445.57	942.00
445.93	990.00
446.30	992.00
446.66	1037.00
447.02	992.00
447.39	1016.00
447.75	1042.00
448.11	1036.00
448.48	999.00
448.84	1040.00
449.20	1044.00
449.57	1033.00
449.93	1083.00
450.29	1139.00
450.66	1118.00
451.02	1090.00
451.38	1108.00
451.75	1155.00
452.11	1171.00
452.47	1021.00
452.83	1158.00
453.20	1151.00
453.56	1163.00
453.92	1205.00
454.28	1147.00
454.65	1178.00
455.01	1108.00
455.37	1096.00
455.74	1223.00
456.10	1192.00
456.46	1141.00
456.82	1219.00
457.19	1108.00
457.55	1182.00
457.91	1134.00
458.27	1216.00
458.63	1223.00
459.00	1251.00
459.36	1245.00
459.72	1197.00
460.08	1288.00
460.45	1274.00
460.81	1232.00
461.17	1144.00
461.53	1160.00
461.89	1262.00
462.26	1182.00
462.62	1252.00
462.98	1333.00
463.34	1251.00
463.70	1255.00
464.06	1220.00
464.43	1262.00
464.79	1312.00
465.15	1346.00
465.51	1239.00
465.87	1301.00
466.23	1347.00
466.60	1319.00
466.96	1288.00
467.32	1323.00
467.68	1389.00
468.04	1374.00
468.40	1493.00
468.77	1449.00
469.13	1464.00
469.49	1375.00
469.85	1413.00
470.21	1551.00
470.57	1413.00
470.93	1520.00
471.29	1549.00
471.65	1529.00
472.02	1536.00
472.38	1618.00
472.74	1665.00
473.10	1712.00
473.46	1715.00
473.82	1704.00
474.18	1809.00
474.54	1642.00
474.90	1700.00
475.26	1801.00
475.62	1846.00
475.98	1858.00
476.35	1672.00
476.71	1715.00
477.07	1882.00
477.43	1906.00
477.79	1987.00
478.15	2064.00
478.51	1958.00
478.87	2022.00
479.23	1980.00
479.59	2038.00
479.95	2048.00
480.31	2022.00
480.67	1967.00
481.03	2228.00
481.39	2113.00
481.75	2159.00
482.11	2196.00
482.47	2278.00
482.83	2124.00
483.19	2238.00
483.55	2247.00
483.91	2213.00
484.27	2135.00
484.63	2169.00
484.99	2204.00
485.35	2230.00
485.71	2241.00
486.07	2245.00
486.43	2158.00
486.79	2092.00
487.15	2206.00
487.51	2255.00
487.87	2240.00
488.23	2189.00
488.59	2246.00
488.95	2192.00
489.31	2220.00
489.66	2212.00
490.02	2238.00
490.38	2238.00
490.74	2205.00
491.10	2187.00
491.46	2136.00
491.82	2130.00
492.18	2164.00
492.54	2134.00
492.90	2091.00
493.26	2103.00
493.61	2154.00
493.97	2162.00
494.33	2155.00
494.69	2261.00
495.05	2292.00
495.41	2340.00
495.77	2325.00
496.13	2336.00
496.49	2307.00
496.84	2249.00
497.20	2321.00
497.56	2418.00
497.92	2469.00
498.28	2433.00
498.64	2420.00
499.00	2466.00
499.35	2506.00
499.71	2471.00
500.07	2511.00
500.43	2482.00
500.79	2600.00
501.14	2587.00
501.50	2587.00
501.86	2570.00
502.22	2538.00
502.58	2549.00
502.94	2540.00
503.29	2617.00
503.65	2617.00
504.01	2664.00
504.37	2674.00
504.73	2642.00
505.08	2603.00
505.44	2782.00
505.80	2828.00
506.16	2750.00
506.51	2814.00
506.87	2672.00
507.23	2808.00
507.59	2784.00
507.94	2830.00
508.30	2811.00
508.66	2830.00
509.02	3002.00
509.37	3019.00
509.73	2964.00
510.09	2928.00
510.45	2951.00
510.80	3046.00
511.16	2997.00
511.52	3013.00
511.87	3056.00
512.23	3200.00
512.59	3152.00
512.95	2951.00
513.30	2935.00
513.66	3032.00
514.02	3037.00
514.37	3001.00
514.73	2962.00
515.09	3012.00
515.44	2923.00
515.80	2865.00
516.16	3078.00
516.51	3094.00
516.87	3044.00
517.23	2961.00
517.58	2923.00
517.94	3037.00
518.30	2983.00
518.65	2895.00
519.01	2821.00
519.37	2897.00
519.72	2860.00
520.08	2848.00
520.43	2807.00
520.79	2959.00
521.15	2949.00
521.50	2935.00
521.86	2936.00
522.22	2854.00
522.57	2748.00
522.93	2770.00
523.28	2898.00
523.64	2915.00
524.00	2815.00
524.35	2890.00
524.71	2887.00
525.06	2991.00
525.42	2820.00
525.77	2750.00
526.13	2806.00
526.49	2836.00
526.84	2860.00
527.20	2883.00
527.55	2802.00
527.91	2812.00
528.26	2790.00
528.62	2747.00
528.97	2703.00
529.33	2670.00
529.68	2747.00
530.04	2822.00
530.40	2955.00
530.75	2775.00
531.11	2759.00
531.46	2837.00
531.82	2881.00
532.17	2855.00
532.53	2842.00
532.88	2778.00
533.24	2736.00
533.59	2823.00
533.95	2904.00
534.30	2797.00
534.65	2842.00
535.01	2900.00
535.36	2862.00
535.72	2828.00
536.07	2810.00
536.43	2766.00
536.78	2709.00
537.14	2765.00
537.49	2733.00
537.85	2749.00
538.20	2799.00
538.55	2924.00
538.91	2806.00
539.26	3043.00
539.62	3212.00
539.97	3010.00
540.33	2999.00
540.68	3093.00
541.03	2958.00
541.39	3066.00
541.74	3205.00
542.10	3078.00
542.45	3176.00
542.80	3227.00
543.16	3130.00
543.51	3128.00
543.87	3061.00
544.22	3138.00
544.57	3039.00
544.93	3163.00
545.28	3217.00
545.63	3116.00
545.99	3306.00
546.34	3253.00
546.69	3248.00
547.05	3294.00
547.40	3431.00
547.75	3340.00
548.11	3318.00
548.46	3223.00
548.81	3231.00
549.17	3322.00
549.52	3376.00
549.87	3392.00
550.23	3394.00
